id_unico	decisao_revisada	confianca	regra	subgrupo_duvida	nucleo_analitico	ano	bases_origem	doi	termos_bloco_a	termos_bloco_b	auditado	titulo	justificativa_reprodutivel
REG_02050	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2012	Scopus	10.4314/wsa.v38i3.9	operation and maintenance	sustainab	nao	Ensuring water supply for all towns and villages in the eastern Cape and western cape provinces of South Africa	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_02052	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2012	Scopus		maintenance management	sustainab	nao	Benchmarking study of maintenance performance monitoring practices in SMEs	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02054	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2012	Scopus	10.1201/b12314	maintenance management	sustainab	nao	Socio-technical integrity in maintenance activities	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02056	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2012	Scopus	10.2166/washdev.2012.093	operation and maintenance	sustainab	nao	Sludge removal from primary wastewater stabilization ponds with excessive accumulation: A sustainable method for developing regions	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_02058	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2012	Scopus	10.1201/b12754-122	maintenance management	sustainab	nao	Proposal of maintenance options to meet the pavement failure characteristics in Bangladesh	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02059	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2012	Scopus		operation and maintenance	sustainab	nao	Assessment of irrigation management transfer: A case study of Meric-Ergene Basin in Turkey	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_02060	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2012	Scopus	10.1016/j.habitatint.2011.06.001	operation and maintenance	sustainab	nao	Potential of decentralized wastewater management for urban development: Case of Bangkok	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_02061	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2012	Scopus	10.2118/157260-ms		sustainab	nao	Flawless turnaround	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02064	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2012	Scopus	10.2495/st110331	operation and maintenance	sustainab	nao	Case study of Narmada main canal based drinking water supply project: Issues and challenges	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_02066	DESCARTAR	media	D5_SEM_ACAO_MANUTENCAO	apenas_bloco_b	FALSE	2011	Scopus			green building	nao	Heating and cooling in high-rise buildings using façadeintegrated transparent solar thermal collector systems	Há edificação e sustentabilidade/desempenho, mas sem ação de manutenção/operação/FM suficiente.
REG_02071	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus			sustainab; life cycle	nao	The study of BIM-based MRT structural inspection system	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02080	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus	10.1109/wsc.2011.6147957	maintenance strategy	life cycle	nao	On the estimation of operations and maintenance costs for defense systems	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02081	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus		operation and maintenance	life cycle; life-cycle	nao	Damage detection of composite structures by life-cycle strain mapping using FBG sensors	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02082	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus	10.1007/978-3-642-25203-7_17		life-cycle	nao	Simulation from system design to system operations and maintenance: Lessons learned in European space programmes	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02100	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus	10.1145/2072069.2072112	operation and maintenance	sustainab	nao	A study on general e-government operation and maintenance model	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02102	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus		operation and maintenance	sustainab	nao	Community financing of rural water supplies in Timor-Leste	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02103	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus	10.1680/ensu.2011.164.4.275	operation and maintenance	sustainab	nao	Cost recovery in waterborne sanitation: Cases in Botswana	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_02105	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus		maintenance management	sustainab	nao	Contributions to the development and improvement of maintenance management of catenary networks for railway electric traction	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_02108	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus		operation and maintenance	sustainab	nao	The first Functional Safety Management system TUV certified in Americas	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02109	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus		operation and maintenance	sustainab	nao	Drainage scavenger tube wells can sustain rural livelihoods: Evidence from Sindh Pakistan	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02110	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus		maintenance management; asset performance	sustainab	nao	Joint Conference and Exhibition on Customer Service and Information Management and Technology 2011, CS/IMTech 2011	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02111	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus		operation and maintenance	sustainab	nao	Assessing the impact of distributed generation on energy losses using reference network models	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02113	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus			sustainab	nao	Space assets for Pipeline Integrity Management (PIMS)	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_02120	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus			sustainab	nao	In pursuit of sustainable highways	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02124	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus	10.1109/icphm.2011.6024316	condition-based maintenance	sustainab	nao	Prognostics and life beyond 60 years for nuclear power plants	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_02125	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus			life-cycle	nao	Integrating, organizing, accessing, and using equipment data through asset virtualization	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02126	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus		maintenance management	sustainab	nao	Availability and sustainability as value elements in assessing customer value of an industrial service	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02128	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus	10.1108/02632771111178382	maintenance management; condition assessment	life-cycle	nao	Towards life-cycle focused infrastructure maintenance for concrete bridges	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_02129	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus			life cycle; life cycle cost	nao	Operations, maintenance and engineering must work in close partnership, not just say that they do	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02131	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus		operation and maintenance	sustainab; environmental performance	nao	Actions for realizing next-generation smart cities- Working both to protect global environment and achieve prosperous urban lifestyles that are secure and convenient	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02133	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus			sustainab	nao	Adopting the model: How government vessels can benefit from commercial sustainability	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02134	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus|WoS	10.6090/jarq.45.371	operation and maintenance	sustainab	nao	Basic principles for sustainable participatory irrigation management	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_02139	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus			life cycle; life cycle cost	nao	An asset management solution for offshore wind farms based on system dynamics simulation: A case study	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_02142	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus	10.1109/icrms.2011.5979396	operation and maintenance	life cycle; life cycle cost	nao	A multi-criteria approach for performance based maintenance with variable fleet size	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02143	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus		operation and maintenance	life cycle; life cycle cost	nao	Transformer life cycle cost model based on interval analysis	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02145	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus	10.1177/1748006x11402738	operation and maintenance	life cycle	nao	Reliability analysis of screwed connections in high-speed trains, considering fatigue, corrosion, and imperfect maintenance operations	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02147	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus		operation and maintenance	sustainab	nao	Complexity of operation and maintenance in irrigation network management-a case of the dez scheme in the greater Dezful, Iran	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_02148	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus	10.1016/j.jchas.2011.01.004		sustainab; greenhouse gas	nao	A conceptual model for laboratory ventilation greenhouse gas planning	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02151	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus	10.1109/ecticon.2011.5947961	operation and maintenance	sustainab	nao	Reliability and economic analysis of a stand-alone PV system to electrify three islands in Taiwan	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02155	DESCARTAR	alta	D1_NAO_EDIFICACAO	apenas_bloco_b	FALSE	2011	Scopus			sustainab	nao	Building a workforce - Sustainable wind farm	Uso de building/construção em sentido não predial.
REG_02156	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus	10.1109/iswrep.2011.5893717		life cycle; greenhouse gas	nao	Counting methodologies of Greenhouse Gases (GHG) emission in highway life cycle	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_02161	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus	10.4028/www.scientific.net/amr.255-260.3933	maintenance management; maintenance strategy	life cycle; life-cycle	nao	Study on in-service bridge LCC decision model based on maintenance management system	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_02163	RELEVANTE	alta	R1_OBJETO_ACAO_CRITERIO	apenas_bloco_b	FALSE	2011	Scopus	10.1109/icetce.2011.5775687		green building	nao	Study on governmental administrant mechanism and its induct&control of green buildings operation	Objeto predial + ação de manutenção/operação/FM/retrofit/avaliação + critério ou contexto verificável.
REG_02166	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus		operation and maintenance	sustainab	nao	Gas engines & LNG shipping: Gas is coming of age in the shipping world	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02170	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus	10.1061/41170(400)52	operation and maintenance	sustainab	nao	Making urban territories more resilient to flooding by improving the resilience of their waste management network. A methodology for analysing dysfunctions in waste management networks during and after flooding	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02173	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus|WoS	10.1080/1573062x.2011.581297		life-cycle	nao	Case study: Analysis of chemicals and energy consumption in water and wastewater treatment, as cost components: Case study of Oslo, Norway	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_02174	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus	10.1117/12.879882	operation and maintenance	life cycle	nao	Life cycle strain mapping of composite airframe structures by using FBG sensors	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_02175	DESCARTAR	media	D5_SEM_ACAO_MANUTENCAO	apenas_bloco_b	FALSE	2011	Scopus			green building; life cycle; life cycle cost	nao	Building user manual: A vital component of the Malaysian green building index	Há edificação e sustentabilidade/desempenho, mas sem ação de manutenção/operação/FM suficiente.
REG_02178	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus		maintenance management	sustainab; life cycle	nao	Keeping up to speed	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02182	DESCARTAR	alta	D2_DOMINIO_NAO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus	10.1080/1573062x.2011.553684	operation and maintenance	life-cycle	nao	Methodology for determining life-cycle environmental impacts due to material and energy flows in wastewater pipeline networks: A case study of Oslo (Norway)	Domínio predominante não predial ou infraestrutura pesada/industrial/transporte/energia/saneamento.
REG_02185	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus	10.1016/j.procs.2010.12.007	maintenance management	life-cycle	nao	Decision-support tools for municipal infrastructure maintenance management	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
REG_02186	DESCARTAR	alta	D3_SEM_OBJETO_PREDIAL	apenas_bloco_b	FALSE	2011	Scopus	10.1108/14630011111120323	maintenance management	life cycle	nao	The characteristics of real estate assets management practice in the Malaysian Federal Government	Sem objeto predial explícito no título ou nos termos fortes de bloco A.
