id_unico,doi,titulo,ano,bases_origem,resumo_presente,classe_pre_triagem,justificativa,sinal_titulo,bloco_a_presente,bloco_b_presente,bloco_c_presente,bloco_d_presente,bloco_tecnologico_presente,bloco_conceitual_presente,termos_bloco_a,termos_bloco_b
REG_01860,,"Proceedings - 28th International PLEA Conference on Sustainable Architecture + Urban Design: Opportunities, Limits and Needs - Towards an Environmentally Responsible Architecture, PLEA 2012",2012,Scopus,sim,relevante,Bloco A (facilities management) e Bloco B (sustainab; life-cycle; environmental performance) presentes.,sugere_parcial,sim,sim,sim,nao,nao,nao,facilities management,sustainab; life-cycle; environmental performance
REG_01861,,Integration of principles for energy-efficient architecture and sustainable facilities management,2012,Scopus,sim,relevante,Bloco A (facilities management) e Bloco B (sustainab; building performance) presentes.,sugere_relevante,sim,sim,nao,nao,nao,nao,facilities management,sustainab; building performance
REG_01862,,Post occupancy evaluation study on tainan municipal cultural center in Taiwan,2012,Scopus,sim,relevante,Bloco A (facility management) e Bloco B (sustainab) presentes.,sem_sinal,sim,sim,nao,nao,nao,nao,facility management,sustainab
REG_01863,,Home users as a facility managers how is automation helping?,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco B (sustentabilidade). Requer revisao humana.,sem_sinal,sim,nao,nao,nao,nao,nao,facilities management,
REG_01864,,Carbon emissions of macro-level buildings in China by life cycle energy analysis,2012,Scopus,sim,relevante,Bloco A (building operation) e Bloco B (life cycle; life-cycle; greenhouse gas) presentes.,sugere_parcial,sim,sim,nao,nao,nao,nao,building operation,life cycle; life-cycle; greenhouse gas
REG_01865,10.1109/icgt.2012.6477991,Environmental impact of Non Metallic Hull Ships,2012,Scopus|WoS,sim,relevante,Bloco A (operation and maintenance) e Bloco B (sustainab; life cycle) presentes.,sem_sinal,sim,sim,nao,nao,nao,nao,operation and maintenance,sustainab; life cycle
REG_01866,,Life cycle strain mapping by optical fiber sensors for defect and damage detection of CFRP structures,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,nao,nao,nao,nao,,life cycle
REG_01867,10.1111/j.1530-9290.2012.00534.x,Using Life Cycle Assessment to Evaluate Green and Grey Combined Sewer Overflow Control Strategies,2012,Scopus|WoS,sim,complementar,Termo conceitual presente (green infrastructure) -- complementar/conceitual.,sugere_parcial,nao,sim,nao,nao,nao,sim,operation and maintenance,sustainab; life cycle; greenhouse gas
REG_01868,10.1016/j.enbuild.2012.08.039,A comparison of deterministic and probabilistic life cycle cost analyses of ground source heat pump (GSHP) applications in hot and humid climate,2012,Scopus,sim,relevante,Bloco A (building operation) e Bloco B (life cycle; life cycle cost) presentes.,sugere_parcial,sim,sim,nao,nao,nao,nao,building operation,life cycle; life cycle cost
REG_01869,,Edmonton's North LRT extension: Sustainability throughout the project life cycle,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,nao,nao,nao,nao,operation and maintenance,sustainab; life cycle; greenhouse gas
REG_01870,10.1061/9780784412343.0030,BIM-enabled building commissioning and handover,2012,Scopus,sim,complementar,"Bloco A presente (operation and maintenance) com termo tecnologico (bim), sem Bloco B explicito -- complementar tecnologico.",sem_sinal,sim,nao,nao,nao,sim,nao,operation and maintenance,
REG_01871,10.2166/washdev.2012.062,"Life-cycle costs approach (LCCA) for sustainable water service delivery: A study in rural Andhra Pradesh, India",2012,Scopus|WoS,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,nao,nao,nao,nao,operation and maintenance,sustainab; life-cycle
REG_01872,10.1145/2491617.2491620,On the application of software modelling principles on ISO 15926,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,nao,nao,nao,operation and maintenance,life-cycle
REG_01873,,I&C modernization project of Loviisa NPP-process clearance management in a digitalized control room,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,nao,nao,nao,maintenance management,life cycle
REG_01874,,Selection of a sewer rehabilitation method: A risk-based lifecycle analysis,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,nao,nao,nao,operation and maintenance,sustainab
REG_01875,,Links between occupant complaint handling and building performance,2012,Scopus,sim,relevante,Bloco A (building operation) e Bloco B (building performance) presentes.,sugere_parcial,sim,sim,nao,nao,nao,nao,building operation,building performance
REG_01876,,Productive predictions: Life expectancy analysis improves maintenance management of high-voltage motors and generators,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,nao,sim,nao,maintenance management,life-cycle
REG_01877,,Extending the interaction of building information modeling and lean construction,2012,Scopus,sim,relevante,Bloco A (operation and maintenance) e Bloco B (life cycle) presentes.,sem_sinal,sim,sim,nao,nao,sim,nao,operation and maintenance,life cycle
REG_01878,,Failure data analysis of an oil refinery centrifugal pumps,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,nao,nao,nao,maintenance management,life cycle
REG_01879,,System analysis of prognostics and health management systems for future transport aircraft,2012,Scopus,sim,irrelevante,Nenhum termo de Bloco A nem Bloco B encontrado em titulo+resumo.,sem_sinal,nao,nao,nao,nao,nao,nao,operation and maintenance,
REG_01880,,A cost effective approach for the management and maintenance of the operational phase of cosmo-skymed di seconda generazione together with the first generation system,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,nao,nao,nao,,life-cycle
REG_01881,10.1115/msec2012-7294,Synthesis of manufacturing and facility data for sustainability analysis,2012,Scopus,sim,relevante,Bloco A (facility management) e Bloco B (sustainab) presentes.,sugere_parcial,sim,sim,nao,nao,nao,nao,facility management,sustainab
REG_01882,,A probabilistic approach to introduce risk measurement indicators to an offshore wind project evaluation - Improvement to an existing tool,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,sim,nao,nao,nao,operation and maintenance; maintenance strategy,life cycle
REG_01883,,"ISBELA 2012 - IEEE Symposium on Business, Engineering and Industrial Applications",2012,Scopus,sim,relevante,Bloco A (building maintenance; maintenance management) e Bloco B (sustainab) presentes.,sem_sinal,sim,sim,nao,nao,nao,nao,building maintenance; maintenance management,sustainab
REG_01884,,Teaching smart energy design & management in buildings,2012,Scopus,sim,relevante,Bloco A (facility management) e Bloco B (sustainab) presentes.,sem_sinal,sim,sim,nao,nao,nao,nao,facility management,sustainab
REG_01885,10.1109/coase.2012.6386458,Development of a seismic-wind load effect experiment system for built-in guide rail building maintenance robot,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco B (sustentabilidade). Requer revisao humana.,sugere_parcial,sim,nao,sim,nao,nao,nao,building maintenance,
REG_01886,,Business drivers for nuclear plant operations and maintenance automation,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,nao,nao,nao,,sustainab
REG_01887,,Designing energy efficient buildings amethodological approach based on computer simulation,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,nao,nao,nao,,sustainab; building performance
REG_01888,10.1109/coase.2012.6386401,Proposal of built-in-guide-rail type building façade cleaning robot and its motion planning algorithm,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco B (sustentabilidade). Requer revisao humana.,sem_sinal,sim,nao,nao,nao,nao,nao,building maintenance,
REG_01889,,An economic feasibility analysis of photovoltaic battery technology implementation,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,nao,nao,nao,,sustainab
REG_01890,,Prototype development of river-bed change monitoring system for river maintenance management,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,nao,nao,nao,maintenance management,sustainab
REG_01891,10.1061/9780784412343.0061,Intelligent building hazard detection using wireless sensor network and machine learning techniques,2012,Scopus,sim,relevante,Bloco A (building operation) e Bloco B (sustainab) presentes.,sem_sinal,sim,sim,nao,nao,sim,nao,building operation,sustainab
REG_01892,,Kisei nozzle reactor - A novel spray reactor for immiscible liquids,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco B (sustentabilidade). Requer revisao humana.,sem_sinal,sim,nao,nao,nao,nao,nao,operation and maintenance,
REG_01893,,Managing risk through safety barrier analysis,2012,Scopus,sim,relevante,Bloco A (operation and maintenance) e Bloco B (sustainab) presentes.,sem_sinal,sim,sim,nao,nao,nao,nao,operation and maintenance,sustainab
REG_01894,10.1109/icsm.2012.6405316,Sustainability guidelines for long-living software systems,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,nao,nao,nao,nao,,sustainab
REG_01895,10.1109/peam.2012.6612459,Interactive building load management for smart grid,2012,Scopus,sim,relevante,Bloco A (building operation) e Bloco B (sustainab) presentes.,sem_sinal,sim,sim,nao,nao,nao,nao,building operation,sustainab
REG_01896,10.1061/9780784412480.019,GIS: A decision making tool for pipeline asset management in Atlanta,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,sim,nao,sim,nao,maintenance management; condition assessment,sustainab
REG_01897,,Sustainable approaches for soil gas mitigation systems,2012,Scopus,sim,relevante,Bloco A (building operation) e Bloco B (sustainab) presentes.,sugere_parcial,sim,sim,nao,nao,nao,nao,building operation,sustainab
REG_01898,,Strategies to improve cost-efficiency of stroke care: Stroke units and telestroke,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,sim,sim,nao,nao,,sustainab
REG_01899,,Chamber for thermo-mechanical tests of high voltage insulators,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,nao,nao,nao,operation and maintenance,sustainab
REG_01900,10.1109/icphm.2012.6299538,Optimization of wind turbines operation and maintenance using failure prognosis,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,sim,nao,nao,nao,operation and maintenance; maintenance strategy; condition based maintenance,environmental performance
REG_01901,10.3785/j.issn.1008-973x.2012.11.012,Bridge maintenance optimization based on life cycle carbon offset cost analysis,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,sim,nao,nao,nao,maintenance management; maintenance strategy,life cycle; life cycle cost
REG_01902,10.1108/20441241211280909,Quantitative analysis of defects in university buildings: User perspective,2012,Scopus,sim,relevante,Bloco A (building maintenance; maintenance management) e Bloco B (building performance) presentes.,sem_sinal,sim,sim,nao,sim,nao,nao,building maintenance; maintenance management,building performance
REG_01903,10.1080/02508060.2012.733669,Promoting sustainable sanitation through wastewater-fed aquaculture: A case study from Ghana,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,nao,nao,nao,nao,operation and maintenance,sustainab
REG_01904,10.4028/www.scientific.net/amm.186.247,Establishing the state of operation on vibration behavior of industrial robot,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,nao,sim,nao,maintenance management,life cycle
REG_01905,10.1109/imis.2012.134,Integrating building automation systems and IPv6 in the internet of things,2012,Scopus,sim,relevante,Bloco A (building operation) e Bloco B (sustainab) presentes.,sem_sinal,sim,sim,nao,nao,sim,nao,building operation,sustainab
REG_01906,,Life-cycle cost analysis for real estate,2012,Scopus,sim,relevante,Bloco A (facility management) e Bloco B (sustainab; life cycle; life-cycle) presentes.,sugere_parcial,sim,sim,nao,nao,nao,nao,facility management,sustainab; life cycle; life-cycle; life cycle cost
REG_01907,,OPIK-international: An international comparison of single life-cycle processes in hospitals,2012,Scopus,sim,relevante,Bloco A (facility management) e Bloco B (life-cycle) presentes.,sugere_parcial,sim,sim,nao,sim,nao,nao,facility management,life-cycle
REG_01908,,A comparative life-cycle cost analysis of steel-concrete composite bridges,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sugere_parcial,nao,sim,nao,nao,nao,nao,operation and maintenance,life-cycle
REG_01909,,Availability orientated operation of automated people mover,2012,Scopus,sim,duvida,Apenas um bloco obrigatorio presente; falta Bloco A (objeto predial). Requer revisao humana.,sem_sinal,nao,sim,nao,nao,nao,nao,maintenance management,life cycle
REG_01910,,The development of the combined LCC analysis system for bundling public facility maintenance,2012,Scopus,sim,irrelevante,Nenhum termo de Bloco A nem Bloco B encontrado em titulo+resumo.,sem_sinal,nao,nao,nao,nao,nao,nao,,
