id_unico|subgrupo_duvida|nucleo_analitico|ano|bases_origem|doi|termos_bloco_a|termos_bloco_b|auditado|titulo
REG_01045|apenas_bloco_b|FALSE|2015|Scopus|10.4271/2015-36-0262|maintenance management|life-cycle|nao|Life-Cycle Cost Analysis Applied to Urban Bus Chassis
REG_01049|apenas_bloco_b|FALSE|2015|"Scopus|WoS"|10.1108/jfm-10-2014-0032||sustainab|nao|Case study of an Australian residential college
REG_01050|apenas_bloco_b|FALSE|2015|Scopus|10.1109/ihtc.2015.7238048|operation and maintenance|sustainab|nao|A framework for community survey and management plan for community-run electrification projects: Duli, Philippines as a case study
REG_01053|apenas_bloco_b|FALSE|2015|"Scopus|WoS"|10.1061/(asce)cp.1943-5487.0000390|operation and maintenance|life cycle; life cycle cost|nao|Optimal Planning and Learning in Uncertain Environments for the Management of Wind Farms
REG_01054|apenas_bloco_b|FALSE|2015|Scopus|10.11113/jt.v75.5274||green building; building performance|nao|Green cleaning: An essential aspect of Malaysian green buildings
REG_01057|apenas_bloco_b|FALSE|2015|Scopus||operation and maintenance|life-cycle|nao|Research and development of a new generation bridge management system based on WebGIS technology
REG_01059|apenas_bloco_b|FALSE|2015|Scopus|10.1108/jqme-06-2014-0038|maintenance planning|sustainab|nao|Investigating the impact of social sustainability within maintenance operations An action research in heavy industry
REG_01075|apenas_bloco_b|FALSE|2015|Scopus|10.7500/aeps20140430005|operation and maintenance|life cycle; life cycle cost|nao|Economical assessment on redundancy configuration of main transformers for offshore wind farm based on life cycle cost
REG_01078|apenas_bloco_b|FALSE|2015|Scopus|10.1016/j.solener.2015.05.005|operation and maintenance|sustainab|nao|Off-grid community electrification projects based on wind and solar energies: A case study in Nicaragua
REG_01079|apenas_bloco_b|FALSE|2015|Scopus|10.1109/tsg.2014.2368393||sustainab|nao|Distribution Automation Strategies: Evolution of Technologies and the Business Case
REG_01080|apenas_bloco_b|FALSE|2015|Scopus|10.1109/tsg.2014.2368382||sustainab|nao|Distribution Automation Strategies Challenges and Opportunities in a Changing Landscape
REG_01082|apenas_bloco_b|FALSE|2015|Scopus|10.7500/aeps20140922001|operation and maintenance|life cycle|nao|Optimal economic life interval evaluation of transmission lines
REG_01085|apenas_bloco_b|FALSE|2015|Scopus|10.1109/syscon.2015.7116781||life cycle|nao|A methodology and heuristics for re-architecting a legacy system
REG_01086|apenas_bloco_b|FALSE|2015|Scopus|10.1061/(asce)is.1943-555x.0000226||life cycle; life-cycle|nao|Determination of optimal MR&R policies for retaining life-cycle connectivity of bridge networks
REG_01087|apenas_bloco_b|FALSE|2015|Scopus|10.1007/s11269-015-0958-2|operation and maintenance|life-cycle|nao|Assessing the Energetic and Environmental Impacts of the Operation and Maintenance of Spanish Sewer Networks from a Life-Cycle Perspective
REG_01090|apenas_bloco_b|FALSE|2015|"Scopus|WoS"|10.1007/s11269-015-0982-2|operation and maintenance|sustainab|nao|Sustainability Evaluation of Surface Water Quality Management Options in Developing Countries: Multicriteria Analysis Using Fuzzy UTASTAR Method
REG_01093|apenas_bloco_b|FALSE|2015|Scopus|10.1109/rams.2015.7105158|operation and maintenance; maintenance strategy; condition-based maintenance|life cycle; life cycle cost|nao|Asset maintenance simulation: The case-study of an offshore wind farm
REG_01095|apenas_bloco_b|FALSE|2015|"Scopus|WoS"|10.1177/0734242x15574561||sustainab; life cycle; life cycle cost|nao|Sustainability and shared smart and mutual - green growth (SSaM-GG) in Korean medical waste management
REG_01099|apenas_bloco_b|FALSE|2015|Scopus|10.1016/j.enbuild.2015.03.011||life cycle; life-cycle|nao|China's energy consumption in the building sector: A life cycle approach
REG_01103|apenas_bloco_b|FALSE|2015|Scopus|10.1680/ensu.14.00027||sustainab|nao|The Living Planet Centre, Woking, UK: Delivering sustainable design
REG_01107|apenas_bloco_b|FALSE|2015|Scopus||operation and maintenance|life cycle; greenhouse gas|nao|Analysis on environmental discharge of large-scale hydropower project using carbon footprint theory
REG_01109|apenas_bloco_b|FALSE|2015|Scopus|10.1016/j.jclepro.2015.01.008|operation and maintenance|life cycle; life-cycle|nao|Life cycle employment effect of geothermal power generation using an extended input-output model: The case of Japan
REG_01110|apenas_bloco_b|FALSE|2015|Scopus|10.1007/s11367-014-0842-y||life cycle|nao|Life cycle inventory of a flash geothermal combined heat and power plant located in Iceland
REG_01111|apenas_bloco_b|FALSE|2015|"Scopus|WoS"|10.1108/f-09-2013-0066||sustainab; service life|nao|An empirical survey of the perceived benefits of implementing the mandatory building inspection scheme (MBIS) in Hong Kong
REG_01113|apenas_bloco_b|FALSE|2015|Scopus|10.3362/1756-3488.2015.012|operation and maintenance|sustainab|nao|DEWATS for urban Nepal: A comparative assessment for community wastewater management
REG_01114|apenas_bloco_b|FALSE|2015|Scopus|10.1109/icastech.2014.7068144|maintenance management|sustainab|nao|Maintenance precepts for efficient electricity infrastructure in sub-Saharan Africa: The case of the Nigerian electricity network
REG_01115|apenas_bloco_b|FALSE|2015|Scopus|10.1108/jqme-10-2013-0067|operation and maintenance|sustainab|nao|Performance measurement and management for maintenance: A literature review
REG_01116|apenas_bloco_b|FALSE|2015|Scopus|10.13335/j.1000-3673.pst.2015.03.034|operation and maintenance|life-cycle|nao|Economic life prediction of power transformers based on the lifetime data
REG_01117|apenas_bloco_b|FALSE|2015|Scopus|10.1080/17452007.2013.834813||life cycle|nao|Extending the lifespan of LED-lighting products
REG_01119|apenas_bloco_b|FALSE|2015|Scopus|10.1108/f-07-2013-0056||sustainab|nao|Potential for long-term sustainability: A visit of bidding objectives and strategies from maintenance contractor’s perspective
REG_01121|apenas_bloco_b|FALSE|2015|Scopus|10.1002/ep.12032||sustainab; life cycle|nao|Analysis of lifecycle CO2 reduction performance for long-life apartment house
REG_01122|apenas_bloco_b|FALSE|2015|Scopus|10.1061/ajrua6.0000809||life-cycle|nao|Climate Impact Risks and Climate Adaptation Engineering for Built Infrastructure
REG_01124|apenas_bloco_b|FALSE|2015|Scopus|10.1007/s40095-014-0149-6|operation and maintenance|sustainab|nao|Planning for PV plant performance monitoring by means of unmanned aerial systems (UAS)
REG_01125|apenas_bloco_b|FALSE|2015|Scopus|10.1093/jae/eju039||sustainab|nao|Fiscal reforms and public investment in Africa
REG_01127|apenas_bloco_b|FALSE|2015|Scopus|10.1109/tsg.2015.2394053|operation and maintenance|sustainab|nao|Guest editorial: Special section on asset management in smart grid
REG_01131|apenas_bloco_b|FALSE|2015|Scopus|10.1007/s11367-014-0823-1|operation and maintenance|life cycle; greenhouse gas|nao|Life cycle assessment of Norwegian road tunnel
REG_01132|apenas_bloco_b|FALSE|2015|Scopus|10.1016/j.scs.2014.08.003||sustainab; greenhouse gas|nao|Greenhouse gas emissions mitigation strategies within the airport sustainability evaluation process
REG_01133|apenas_bloco_b|FALSE|2015|"Scopus|WoS"|10.1109/wsc.2014.7020021|operation and maintenance|life cycle|nao|Marine logistics decision support for operation and maintenance of offshore wind parks with a multi method simulation model
REG_01134|apenas_bloco_b|FALSE|2015|Scopus|10.1016/j.apenergy.2014.10.070|operation and maintenance|life cycle|nao|Environmental impacts related to the commissioning and usage phase of an intelligent energy management system
REG_01148|apenas_bloco_b|FALSE|2015|Scopus|||green building|nao|Re-thinking daylighting spot measurements
REG_01164|apenas_bloco_b|FALSE|2015|"Scopus|WoS"|10.1016/j.procs.2015.08.320||sustainab; life cycle|nao|Mobility for 'Immovables' - Clouds supporting the business with real estates
REG_01173|apenas_bloco_b|FALSE|2015|Scopus|10.1002/9783527337095.ch36||sustainab|nao|Laboratory Optimization
REG_01174|apenas_bloco_b|FALSE|2015|Scopus|10.1007/978-3-662-47241-5_19|operation and maintenance; maintenance management|life cycle; life cycle cost|nao|Economic viability study for offshore wind turbines maintenance management
REG_01184|apenas_bloco_b|FALSE|2015|Scopus|10.1016/j.proeng.2015.08.470||building performance|nao|Post Occupancy Evaluation in Higher Education
REG_01185|apenas_bloco_b|FALSE|2015|Scopus|10.1007/978-3-319-11415-6_3|operation and maintenance; maintenance management|life cycle; life cycle cost|nao|Economic viability analytics for wind energy maintenance management
REG_01186|apenas_bloco_b|FALSE|2015|"Scopus|WoS"|10.1016/j.jclepro.2014.06.053|operation and maintenance|life cycle|nao|Carbon footprint analysis of two different types of hydropower schemes: Comparing earth-rockfill dams and concrete gravity dams using hybrid life cycle assessment
REG_01187|apenas_bloco_b|FALSE|2015|Scopus|10.1016/j.egypro.2015.11.440|operation and maintenance|life-cycle|nao|Planning of operation & maintenance using risk and reliability based methods
REG_01188|apenas_bloco_b|FALSE|2015|"Scopus|WoS"|10.1007/978-3-319-09507-3_79|operation and maintenance; maintenance management|life-cycle|nao|Use of information technology in asset management for sewage treatment plants in the drainage services department
REG_01189|apenas_bloco_b|FALSE|2015|Scopus|10.1016/j.proeng.2015.08.461|operation and maintenance|life cycle|nao|Comparative Life Cycle Analysis of Materials in Wastewater Piping Systems
REG_01190|apenas_bloco_b|FALSE|2015|Scopus||operation and maintenance|life cycle; life-cycle|nao|Life-cycle automation and services
REG_01191|apenas_bloco_b|FALSE|2015|"Scopus|WoS"|10.1201/b17618-304|operation and maintenance|life-cycle|nao|Confidence in life-cycle civil engineering decisions based on uncertain information
REG_01192|apenas_bloco_b|FALSE|2015|Scopus|10.2175/193864715819541431|operation and maintenance|life cycle; life cycle cost|nao|The circle City’s updated method to determining sewer service for new developments
REG_01193|apenas_bloco_b|FALSE|2015|Scopus|10.1007/978-3-319-22204-2_2|maintenance management|sustainab; life cycle|nao|Contribution of computing services to benchmarking asset management knowledge management
REG_01194|apenas_bloco_b|FALSE|2015|Scopus|10.1201/b17618-94|maintenance management|life cycle; life cycle cost|nao|A study on soundness evaluation and rational maintenance for Mountain Tunnels
REG_01196|apenas_bloco_b|FALSE|2015|Scopus||operation and maintenance|life cycle; life cycle cost|nao|Analysis on operation and maintenance modes of distributed generation based on economic benefits
REG_01197|apenas_bloco_b|FALSE|2015|Scopus||operation and maintenance|life-cycle; whole life cost|nao|Towards whole life-cycle costing of large-scale offshore wind farms
REG_01198|apenas_bloco_b|FALSE|2015|Scopus||operation and maintenance|life cycle|nao|The environmental footprint of thewood processing company
REG_01202|apenas_bloco_b|FALSE|2015|"Scopus|WoS"|10.1007/978-3-319-09507-3_64|operation and maintenance|life cycle; life cycle cost|nao|Evaluation of engineering asset acquisitions in EAM based on DEA
REG_01203|apenas_bloco_b|FALSE|2015|"Scopus|WoS"|||sustainab|nao|Socially sustainable academic buildings
REG_01204|apenas_bloco_b|FALSE|2015|Scopus|10.1201/b17618-10|operation and maintenance|life-cycle|nao|Climate change risks and climate adaptation engineering for built infrastructure
REG_01207|apenas_bloco_b|FALSE|2015|Scopus|10.12988/ces.2015.59264|maintenance management|life cycle; life cycle cost|nao|Towards the design of a new framework for maintenance costing
REG_01208|apenas_bloco_b|FALSE|2015|Scopus|10.1007/978-3-319-18344-2_4|operation and maintenance|life cycle|nao|Reliability and maintainability
REG_01210|apenas_bloco_b|FALSE|2015|Scopus||maintenance management|life-cycle|nao|Diagnostics and life-cycle assessment of medium-voltage cables in nuclear power plants during regular overhaul process
REG_01211|apenas_bloco_b|FALSE|2015|"Scopus|WoS"|10.1007/978-3-319-09507-3_17|operation and maintenance|life cycle; life cycle cost|nao|The role of life cycle cost in engineering asset management
REG_01212|apenas_bloco_b|FALSE|2015|Scopus||operation and maintenance|sustainab; life cycle|nao|Learnings from power transformer failures in tata power
REG_01213|apenas_bloco_b|FALSE|2015|Scopus||operation and maintenance|life cycle|nao|Framework design of aerospace vehicles common mission planning system for plan optimization
REG_01215|apenas_bloco_b|FALSE|2015|Scopus|10.1007/978-3-319-18344-2_5|operation and maintenance|life cycle|nao|Availability, operability, and testability
REG_01221|apenas_bloco_b|FALSE|2015|"Scopus|WoS"|10.1016/j.procir.2015.08.101||life cycle|nao|Assessing feasibility of operations and maintenance automation - A case of small hydropower plants
REG_01223|apenas_bloco_b|FALSE|2015|Scopus|10.1080/16864360.2014.962428|operation and maintenance|life cycle|nao|Adaptable Interface Design for Open-architecture Products
REG_01231|apenas_bloco_b|FALSE|2015|Scopus|||life-cycle|nao|Preventive maintenance reconsidered
REG_01232|apenas_bloco_b|FALSE|2015|Scopus|10.14455/isec.res.2015.227||life cycle; life cycle cost|nao|APPLICATION OF COST SIGNIFICANT ITEMS TOWARDS IMPROVING ESTIMATION FOR LIFE CYCLE COSTING OF BUILDING PROJECTS
REG_01236|apenas_bloco_b|FALSE|2015|Scopus||operation and maintenance|life cycle|nao|O&M cloud service for expediting business innovation
REG_01237|apenas_bloco_b|FALSE|2015|Scopus|10.1016/j.jclepro.2014.05.031||life cycle|nao|Integrated CO2, cost, and schedule management system for building construction projects using the earned value management theory
REG_01243|apenas_bloco_b|FALSE|2015|Scopus|10.2175/193864715819542214|maintenance planning; retrofit|life cycle; life cycle cost|nao|Integration of asset management with real time simulation to improve reliability, preventive and corrective maintenance and reduce life cycle cost in wastewater treatment for reuse
REG_01247|apenas_bloco_b|FALSE|2015|Scopus||operation and maintenance|sustainab; sustainability assessment|nao|Multidisciplinary decision making for sustainable municipal infrastructure - Salmon Arm Pilot case study
REG_01249|apenas_bloco_b|FALSE|2015|Scopus|10.1007/978-3-319-15039-0_15|operation and maintenance|life cycle|nao|Economic evaluation of high-concentrator photovoltaic systems
